"","state","year","years_since_other_party","change_counter","years_till_change","change_within_4years","change_next_year","Population","LF_population","LF_population_percent","employed_population","participation_rate","unemployed_population","unemployment_rate","gdp_change","gdp","gdp_pchange","gdp_ma8","gdp_ma4","uer_ma8","uer_ma4","gdp_pchange_ma4","gdp_pchange_ma8","gdp_ma4_8_diff","uer_ma4_8_diff","gdp_pchange_ma4_8_diff"
"94","Michigan",1987,-4,6,4,TRUE,FALSE,6931333.33333333,4511645.91666667,65.0916666666667,4136402.58333333,59.6833333333333,375243.333333333,8.30833333333333,2502.29999999999,221362.3,1.13,201540.1375,215406.5,11.5947916666667,9.57083333333333,3.605,0.53,13866.3624999999,-2.02395833333334,3.075
"95","Ohio",1999,8,11,8,FALSE,FALSE,8596747.08333333,5756334.08333333,66.9583333333333,5509298.66666667,64.0916666666667,247035.416666667,4.28333333333333,8010.44,356675.93,2.25,313156.2775,338251.53,5.31979166666667,4.55625,3.845,3.72375,25095.2525000002,-0.763541666666667,0.121250000000001
"96","Missouri",2007,2,7,2,TRUE,FALSE,4532828,3034724.25,66.9583333333333,2880095.08333333,63.5416666666667,154629.166666667,5.08333333333333,824.870000000024,188169.48,0.44,181025.5075,186172.62,5.04479166666667,5.29583333333333,1.2225,1.29125,5147.11250000002,0.251041666666665,-0.0687499999999992
"97","Virginia",2005,-3,4,NA,FALSE,FALSE,5705956.33333333,3897365.91666667,68.3,3758136.33333333,65.8583333333333,139229.583333333,3.575,15538.78,296380.37,5.24,258704.74625,276017.1,3.36354166666667,3.93125,3.605,4.1825,17312.3537499999,0.567708333333329,-0.5775
"98","Pennsylvania",1987,0,6,8,FALSE,FALSE,9297500,5662608.33333333,60.9,5342563.33333333,57.4583333333333,320045,5.66666666666667,13869.5,266991.4,5.19,241171.9375,252794.925,8.59166666666667,7.4125,3.65,1.41125,11622.9875,-1.17916666666667,2.23875
"99","Utah",1994,9,3,NA,FALSE,FALSE,1357272.25,990722.25,72.9916666666667,953299.583333333,70.2416666666667,37422.6666666667,3.79166666666667,3448.5,44957.5,7.67,37844.275,41033.85,4.69270833333333,4.35416666666666,4.935,3.965,3189.57500000001,-0.338541666666669,0.969999999999998
"100","Vermont",1991,-6,5,12,FALSE,FALSE,432367.583333333,303591.333333333,70.2166666666667,283649.333333333,65.6083333333333,19942,6.56666666666667,-361.1,12952.3,-2.79,11717.4625,12969.525,4.47708333333333,4.53333333333333,2.805,4.22375,1252.0625,0.0562500000000004,-1.41875
"101","Arizona",2007,-4,10,2,TRUE,FALSE,4760449.91666667,3034513.66666667,63.7416666666667,2918079.41666667,61.3,116434.25,3.825,5470.47,202907.08,2.7,172601.5775,190139.455,4.796875,4.43958333333333,4.895,4.46875,17537.8775,-0.357291666666669,0.426249999999997
"102","Wisconsin",1995,8,8,8,FALSE,FALSE,3908123.33333333,2882496.66666667,73.75,2773670.08333333,70.9666666666667,108826.583333333,3.775,2819.5,138009.8,2.04,122827.675,131301.775,4.59479166666667,4.53958333333333,4.0025,3.37125,8474.10000000001,-0.0552083333333337,0.63125
"103","New Jersey",1997,3,7,5,FALSE,FALSE,6301880.25,4264626.58333333,67.6666666666667,4040194.66666667,64.1,224431.916666667,5.275,9062.90000000002,292671,3.1,267034.7875,278357.8,6.55,6.16041666666667,2.9325,1.86875,11323.0125000001,-0.389583333333332,1.06375
"104","Kansas",1988,1,7,3,TRUE,FALSE,1845666.66666667,1276371.33333333,69.1583333333333,1218589.75,66.025,57781.5833333333,4.525,1493.3,58843.1,2.54,54105.225,56731.625,5.14166666666667,4.94375,2.4625,2.08875,2626.40000000002,-0.197916666666667,0.373750000000001
"105","North Carolina",1985,0,3,8,FALSE,FALSE,4668166.66666667,3106235.66666667,66.55,2933531.58333333,62.8333333333333,172704.083333333,5.55833333333333,8026.89999999999,135373.8,5.93,116498.3625,122901.125,6.57604166666667,7.61875,4.1325,3.63125,6402.76250000001,1.04270833333333,0.50125
"106","Nebraska",1988,1,9,3,TRUE,FALSE,1189166.66666667,813472.166666667,68.4,784415.083333333,65.9416666666667,29057.0833333333,3.56666666666667,1953.1,36304.2,5.38,33742.425,34949.925,4.765625,4.53541666666667,1.7925,1.82375,1207.50000000001,-0.230208333333334,-0.0312499999999998
"107","Wyoming",1986,-11,6,9,FALSE,FALSE,358416.666666667,250773.25,69.9666666666667,228492.75,63.7416666666667,22280.5,8.88333333333333,-609.5,12581,-4.84,13044.4375,12807.475,5.88229166666667,7.53125,-1.1525,0.46,-236.962499999994,1.64895833333333,-1.6125
"108","North Carolina",1988,3,3,5,FALSE,FALSE,4875250,3320701.58333333,68.125,3199748.66666667,65.6333333333333,120952.916666667,3.65,8536.39999999999,155810.6,5.48,131164.275,144773.2,6.303125,4.75833333333333,4.915,4.2075,13608.925,-1.54479166666667,0.7075
"109","Ohio",1997,6,11,10,FALSE,FALSE,8547942.08333333,5694680.33333333,66.6166666666667,5431307.58333333,63.5416666666667,263372.75,4.64166666666667,17287.1,332475.9,5.2,290990.175,311720.675,5.76666666666667,4.99791666666667,4.3975,2.9025,20730.5000000002,-0.76875,1.495
"110","South Carolina",1989,2,3,10,FALSE,FALSE,2566000,1697709.25,66.15,1619434.16666667,63.1,78275.0833333333,4.6,2319.3,72983.5,3.18,61625.7625,68362.975,7.00520833333333,5.30833333333333,4.8625,4.495,6737.21250000002,-1.696875,0.367500000000002
"111","Idaho",2004,9,7,NA,FALSE,FALSE,1028369.66666667,703173,68.3583333333333,668594.5,65.0083333333333,34578.5,4.93333333333333,1942.71,35127.79,5.53,31202.08125,32988.3775,5.12604166666667,5.28958333333333,2.015,2.10375,1786.29624999999,0.163541666666664,-0.0887499999999997
"112","North Dakota",2000,7,7,NA,FALSE,FALSE,485026.166666667,342589.166666667,70.625,332467.75,68.55,10121.4166666667,2.95833333333333,641.42,15997.13,4.01,15507.3025,15798.13,3.25104166666667,2.96875,-0.875,1.3975,290.827499999999,-0.282291666666669,-2.2725
"113","Kansas",1997,2,9,6,FALSE,FALSE,1956819.25,1381818.33333333,70.625,1330008.5,67.975,51809.8333333333,3.75833333333333,3785.60000000001,74146.8,5.11,65911.9125,69692.6,4.43645833333333,4.32708333333333,3.7825,2.7425,3780.68749999999,-0.109375,1.04
"114","South Dakota",1993,14,4,NA,FALSE,FALSE,519692,365487.75,70.325,353245.583333333,67.9666666666667,12242.1666666667,3.34166666666667,929.100000000002,17208.4,5.4,14782.0875,15898.575,3.85,3.48333333333333,5.095,3.2675,1116.4875,-0.366666666666668,1.8275
"115","Utah",2002,17,3,NA,FALSE,FALSE,1655613.08333333,1184507.5,71.55,1115826.83333333,67.3916666666667,68680.6666666667,5.79166666666667,1297.27,67045.66,1.93,59534.24375,64996.4125,3.85104166666667,4.27916666666667,2.7775,4.8375,5462.16875000004,0.428124999999999,-2.06
"116","Hawaii",1986,-23,1,17,FALSE,FALSE,744916.666666667,491386.916666667,65.9666666666667,467950.5,62.8083333333333,23436.4166666667,4.775,1016.1,30989.1,3.28,28000.2375,29468.175,5.61145833333333,5.50208333333333,3.505,2.82875,1467.9375,-0.109374999999997,0.67625
"117","Texas",2005,10,5,NA,FALSE,FALSE,16623005.4166667,11123576.25,66.925,10523422.3333333,63.3,600153.916666667,5.40833333333333,21612.61,811718.28,2.66,737892.93125,774814.6125,5.39895833333333,6.10208333333333,2.535,3.54,36921.68125,0.703124999999997,-1.005
"118","Virginia",1991,-9,2,3,TRUE,FALSE,4714028.16666667,3340706.33333333,70.8583333333333,3142903.83333333,66.6833333333333,197802.5,5.90833333333333,-615.200000000012,172406.8,-0.36,157316.7875,170063.225,4.76041666666667,4.54791666666666,2.38,3.89375,12746.4375,-0.212500000000002,-1.51375
"119","South Dakota",2003,24,4,NA,FALSE,FALSE,576253.666666667,422999.5,73.3833333333333,408081.416666667,70.8083333333333,14918.0833333333,3.53333333333333,501.829999999998,22501.85,2.23,19778.65875,20911.3225,2.98541666666667,3.06875,5.2475,2.18375,1132.66375,0.0833333333333304,3.06375
"120","Florida",1999,0,5,NA,FALSE,FALSE,12281589.1666667,7659603.33333333,62.375,7362161.66666667,59.9333333333333,297441.666666667,3.875,19020.94,441091.24,4.31,372985.3925,408271.86,5.68125,4.5375,5.05,4.4625,35286.4675000001,-1.14375,0.5875
"121","Wyoming",2005,-2,8,NA,FALSE,FALSE,389945.166666667,276550.583333333,70.9166666666667,266651.833333333,68.3833333333333,9898.75,3.575,1142.46,22116.62,5.17,19404.60875,20798.155,4.08645833333333,3.92291666666667,3.3025,3.89625,1393.54625,-0.163541666666668,-0.593750000000001
"122","Hawaii",2003,0,2,NA,FALSE,FALSE,922736,602992.833333333,65.35,578248.583333333,62.675,24744.25,4.125,2101.17,42018.52,5,39107.46125,39834.63,5.13333333333333,4.27083333333334,2.485,0.71375,727.168750000004,-0.862499999999996,1.77125
"123","New Jersey",1999,5,7,3,TRUE,FALSE,6398991.33333333,4288506.41666667,67.0083333333333,4095349.58333333,63.9916666666667,193156.833333333,4.50833333333333,10791.59,320593.26,3.37,282574.44125,301668.5075,6.21458333333333,5.125,4.045,2.92125,19094.0662500001,-1.08958333333333,1.12375
"124","Ohio",1989,-6,10,2,TRUE,FALSE,8261166.66666667,5380071.66666667,65.1416666666667,5081464.91666667,61.4916666666667,298606.75,5.55833333333333,5459.29999999999,262186.6,2.08,236148.1375,251624.9,8.80104166666667,6.74791666666667,2.37,2.44875,15476.7625000001,-2.053125,-0.0787500000000008
"125","Tennessee",1988,-1,4,7,FALSE,FALSE,3720666.66666667,2345471.08333333,63.0416666666667,2209249.08333333,59.375,136222,5.81666666666667,4912.10000000001,109796.1,4.47,93463.65,101890.075,8.62708333333333,7.0625,4.465,3.78,8426.42500000005,-1.56458333333334,0.685
"126","Nevada",1987,-4,6,12,FALSE,FALSE,764500,556157.25,72.75,522429.333333333,68.3333333333333,33727.9166666667,6.05833333333333,1793.2,29144,6.15,24940.975,26804.075,7.58229166666667,6.9625,4.995,3.5925,1863.1,-0.619791666666662,1.4025
"127","Hawaii",2005,2,2,NA,FALSE,FALSE,951366.416666667,626916.583333333,65.8833333333333,608970.916666667,64.025,17945.6666666667,2.85833333333333,2611.62,47567.04,5.49,40898.20625,43614.5825,4.353125,3.65416666666667,5.105,2.37125,2716.37625000001,-0.698958333333329,2.73375
"128","Louisiana",1992,0,4,4,TRUE,FALSE,3119232.83333333,1921630.08333333,61.6083333333333,1767191.91666667,56.65,154438.166666667,8.025,-7119.3,102935.3,-6.92,106469.0875,107844.675,9.5875,7.3625,-1.2975,0.0425000000000008,1375.58749999999,-2.225,-1.34
"129","North Dakota",1999,6,7,NA,FALSE,FALSE,485658.666666667,343479.583333333,70.7333333333333,332211,68.4083333333333,11268.5833333333,3.29166666666667,16.7299999999996,15355.71,0.11,15279.64875,15925.9225,3.475,2.95416666666666,-0.0850000000000005,1.82875,646.27375,-0.520833333333336,-1.91375
"130","Arizona",1991,0,9,12,FALSE,FALSE,2854416.75,1805518.66666667,63.25,1697794.33333333,59.4833333333333,107724.333333333,5.96666666666667,339.5,81945.8,0.41,76207.775,81195.375,5.97916666666667,5.7375,1.6575,3.98625,4987.59999999998,-0.241666666666666,-2.32875
"131","Wyoming",1990,-15,6,5,FALSE,FALSE,329521.333333333,235978.333333333,71.6166666666667,223438.916666667,67.8,12539.4166666667,5.325,654.5,13673.1,4.79,12905.3875,13003.3,7.00104166666667,6.47083333333333,1.9975,0.4225,97.9125000000004,-0.530208333333334,1.575
"132","West Virginia",1986,1,5,3,TRUE,FALSE,1455666.66666667,747719.583333333,51.3666666666667,659499.5,45.3083333333333,88220.0833333333,11.8083333333333,-411.200000000001,28673.3,-1.43,28719.45,28460.725,12.3052083333333,14.3770833333333,0.485,-0.35375,-258.724999999999,2.071875,0.83875
"133","Oklahoma",1989,2,3,2,TRUE,FALSE,2386333.33333333,1519752.5,63.6833333333333,1433807.41666667,60.075,85945.0833333333,5.66666666666667,182.100000000006,66721.8,0.27,65946.8375,65332.175,7.028125,6.89583333333333,-0.5775,0.205,-614.662500000013,-0.132291666666667,-0.7825
"134","Hawaii",1997,-34,1,6,FALSE,FALSE,888620,600903.166666667,67.6166666666667,563541.916666667,63.4166666666667,37361.25,6.23333333333333,-68.3000000000029,39064.1,-0.17,39716.1,39452.6,4.784375,5.96875,-0.69,0.76375,-263.5,1.184375,-1.45375
"135","Minnesota",1995,4,10,4,TRUE,FALSE,3489056.5,2603970.16666667,74.6333333333333,2506891.16666667,71.8583333333333,97079,3.725,4008.5,138723.6,2.89,125211.825,131820.875,4.55625,4.47083333333333,3.5225,2.73625,6609.0499999999,-0.0854166666666663,0.78625
"136","Iowa",2004,-5,6,NA,FALSE,FALSE,2263147.66666667,1601702.66666667,70.775,1529676.33333333,67.5916666666667,72026.3333333333,4.49166666666667,7490.64999999999,98678.76,7.59,86738.2075,90571.445,3.42291666666667,4.07916666666667,3.315,2.7125,3833.23750000002,0.656249999999999,0.6025
"137","North Carolina",1989,4,3,4,TRUE,FALSE,4937750,3396603.75,68.8,3276856.16666667,66.3416666666667,119747.583333333,3.54166666666667,5142,160952.6,3.19,137034.5125,151167.9,5.93645833333333,4.25416666666666,4.23,4.18125,14133.3875,-1.68229166666667,0.048750000000001
"138","Alabama",1986,-49,0,1,TRUE,TRUE,3001083.33333333,1861185.33333333,62.025,1680463.5,56,180721.833333333,9.70833333333333,756.699999999997,74558,1.01,68202.5875,71536.425,10.5447916666667,10.9208333333333,3.6825,1.995,3333.83750000001,0.376041666666667,1.6875
"139","Kansas",2005,-2,10,NA,FALSE,FALSE,2067011,1465403.66666667,70.9,1392009.08333333,67.35,73394.5833333333,5.00833333333333,3141.59999999999,86119.81,3.65,80971.66,83272.6375,4.45416666666667,5.25625,1.7925,1.845,2300.97750000001,0.802083333333332,-0.0524999999999987
"140","Oklahoma",1986,-15,2,1,TRUE,TRUE,2419416.66666667,1590594.58333333,65.7583333333333,1459334.91666667,60.325,131259.666666667,8.24166666666667,-3520.8,64580.1,-5.45,64586.975,65913.375,6.03541666666667,7.71875,-1.08,1.61875,1326.4,1.68333333333333,-2.69875
"141","Texas",1990,3,3,1,TRUE,TRUE,12604401.6666667,8617074.41666667,68.3583333333333,8070877.66666667,64.05,546196.75,6.33333333333333,13632,437291.6,3.12,400058.0375,415959.1,7.325,7.18958333333333,2.7175,2.2775,15901.0625000001,-0.135416666666665,0.439999999999999
"142","Virginia",1993,-11,2,1,TRUE,TRUE,4853591.66666667,3379848.16666667,69.6416666666667,3201996.5,65.9666666666667,177851.666666667,5.25833333333333,4986.20000000001,180781.5,2.76,167609.2,175501.4,4.88020833333333,5.47083333333333,1.48,3.09,7892.20000000004,0.590624999999998,-1.61
"143","Oregon",1987,0,6,NA,FALSE,FALSE,2084416.66666667,1390301.66666667,66.6916666666667,1303429,62.5333333333333,86872.6666666667,6.24166666666667,1844.1,56988.2,3.24,52896.9625,54751.525,9.14375,8.13958333333333,3.3425,0.67875,1854.56250000001,-1.00416666666667,2.66375
"144","Georgia",1998,-61,0,5,FALSE,FALSE,5852864.66666667,4073247.33333333,69.5916666666667,3899434,66.6333333333333,173813.333333333,4.28333333333333,16393.76,251593.86,6.52,205780.77,229848.14,5.21666666666667,4.59375,5.8,5.12,24067.3700000002,-0.622916666666667,0.679999999999998
"145","Utah",2001,16,3,NA,FALSE,FALSE,1620083.16666667,1164419.33333333,71.8666666666667,1112905.91666667,68.7083333333333,51513.4166666667,4.40833333333333,990.239999999998,65748.39,1.51,56773.22375,63206.0725,3.60104166666667,3.74375,4.245,5.555,6432.84875000003,0.142708333333332,-1.31
"146","Oklahoma",1998,3,5,5,FALSE,FALSE,2535351,1637716.75,64.5916666666667,1568002.25,61.8416666666667,69714.5,4.24166666666667,1861.52,82967.22,2.24,74389.39,78874.955,5.096875,4.24166666666666,3.34,2.6125,4485.56499999999,-0.855208333333333,0.7275
"147","New Jersey",2002,0,8,8,FALSE,FALSE,6535943.5,4346484.5,66.5,4095688.08333333,62.675,250796.416666667,5.78333333333333,7569.83999999997,348052.29,2.17,313120.17625,336779.235,5.08333333333333,4.56666666666667,2.855,3.3225,23659.05875,-0.516666666666665,-0.467500000000001
"148","New Mexico",2000,5,11,3,TRUE,FALSE,1342045,845791.166666667,63.0166666666667,804102,59.9083333333333,41689.1666666667,4.925,890.709999999999,50001.81,1.78,45141.485,48575.295,6.26354166666667,5.71875,2.6975,4.64125,3433.80999999998,-0.544791666666661,-1.94375
"149","Washington",1986,-1,8,NA,FALSE,FALSE,3328416.66666667,2188141.75,65.7416666666667,2010410,60.4,177731.75,8.125,4975.2,115190.4,4.32,105938.7,109980.1,9.13958333333333,9.22083333333333,2.5925,2.48875,4041.39999999998,0.0812499999999989,0.103749999999999
"150","Massachusetts",2004,13,11,3,TRUE,FALSE,5043900.91666667,3394825.83333333,67.3166666666667,3220118,63.8416666666667,174707.833333333,5.14166666666667,6945.22999999998,273690.57,2.54,250447.5475,264820.15,4.11666666666667,4.96041666666667,1.6075,2.97375,14372.6025,0.843750000000004,-1.36625
"151","Connecticut",1993,0,11,1,TRUE,TRUE,2552264,1795601.83333333,70.3416666666667,1676273.41666667,65.6583333333333,119328.416666667,6.625,-1517.29999999999,118314.6,-1.28,116707.4375,119384.5,4.96666666666667,6.45625,-0.490000000000001,2.07,2677.0625,1.48958333333333,-2.56
"152","Missouri",1988,7,5,5,FALSE,FALSE,3897000,2585126.58333333,66.3416666666667,2437120.83333333,62.5333333333333,148005.75,5.725,5111.2,121171.3,4.22,106937.9875,114387.475,7.33125,6.18333333333333,3.04,2.89625,7449.48749999997,-1.14791666666667,0.14375
"153","Florida",1988,1,3,3,TRUE,FALSE,9660583.33333333,6054945.58333333,62.6833333333333,5744345.83333333,59.4583333333333,310599.75,5.125,16767.4,286785.8,5.85,236623.8875,263331.2,6.525,5.55208333333333,5.3225,5.19875,26707.3125000001,-0.972916666666665,0.123749999999998
"154","Maine",1993,6,9,2,TRUE,FALSE,948932,629006.583333333,66.2916666666667,583369.833333333,61.4833333333333,45636.75,7.25,161.700000000001,27337.3,0.59,26690.775,27248.2,5.596875,6.85833333333333,-0.5075,2.15875,557.425000000003,1.26145833333333,-2.66625
"155","Virginia",2004,-2,4,NA,FALSE,FALSE,5615773.33333333,3793862.91666667,67.5666666666667,3649279.41666667,64.9833333333333,144583.5,3.8,12445.21,280841.59,4.43,247952.275,265862.625,3.396875,3.84583333333333,3.1625,4.0425,17910.3499999999,0.448958333333329,-0.879999999999999
"156","Louisiana",1998,2,5,6,FALSE,FALSE,3262932.66666667,2049837.5,62.8416666666667,1932957.41666667,59.2333333333333,116880.083333333,5.69166666666667,22172.61,148175.91,14.96,118555.35125,129000.3525,7.009375,6.31875,6.155,3.4375,10445.00125,-0.690625000000004,2.7175
"157","Kansas",1994,-3,8,1,TRUE,TRUE,1899227.25,1348730,71.0166666666667,1282751,67.5416666666667,65979,4.89166666666667,3215.3,66731.5,4.82,61341.9,63646.2,4.575,4.68958333333333,2.3375,2.275,2304.3,0.114583333333334,0.0625000000000013
"158","Delaware",2001,-8,8,NA,FALSE,FALSE,604807.166666667,421706.25,69.7166666666667,406967.75,67.2916666666667,14738.5,3.49166666666667,1990.81,40613.69,4.9,33867.7325,37574.39,4.071875,3.59166666666667,6.1775,4.97625,3706.65749999999,-0.480208333333334,1.20125
"159","Alabama",1985,-48,0,2,TRUE,FALSE,2969083.33333333,1802816.16666667,60.7166666666667,1637886.58333333,55.1666666666667,164929.583333333,9.14166666666667,3319.90000000001,73801.3,4.5,66795.0875,68930.45,10.1208333333333,12.0145833333333,2.7925,2.6225,2135.3625,1.89375,0.17
"160","Massachusetts",1995,4,11,12,FALSE,FALSE,4747089.5,3214954.58333333,67.725,3044920.41666667,64.125,170034.166666667,5.28333333333333,6756.80000000002,203189.2,3.33,192219.6,193450.8,6.134375,6.68958333333333,2.44,1.20625,1231.19999999998,0.555208333333336,1.23375
"161","Nebraska",1997,-6,10,2,TRUE,FALSE,1257726.66666667,921273.083333333,73.25,898314.75,71.425,22958.3333333333,2.49166666666667,1031.7,50308,2.05,44479.2625,47986.575,2.64166666666667,2.62708333333333,4.1625,3.61875,3507.31249999999,-0.0145833333333338,0.543750000000002
"162","Minnesota",1990,-7,9,1,TRUE,TRUE,3270575.66666667,2398671.33333333,73.3333333333333,2283910.83333333,69.8416666666667,114760.5,4.775,1209.7,120078,1.01,108546.3625,116315.075,5.53854166666667,4.62291666666667,3.1075,3.71625,7768.71249999995,-0.915624999999999,-0.608750000000001
"163","Oklahoma",2004,-1,6,NA,FALSE,FALSE,2638115.41666667,1689145,64.0333333333333,1607013.16666667,60.9083333333333,82131.8333333333,4.85833333333333,3124.50999999999,97018.09,3.22,88743.70125,93531.385,4.18541666666666,4.65416666666666,2.5575,2.75625,4787.68375000001,0.468750000000002,-0.19875
"164","Massachusetts",1997,6,11,10,FALSE,FALSE,4819767.66666667,3305737.25,68.5916666666667,3176257.16666667,65.9,129480.083333333,3.91666666666667,12580.8,226879.6,5.55,198588.3875,210200,6.25416666666667,4.91666666666667,4.62,1.78375,11611.6125,-1.3375,2.83625
"165","Montana",1993,4,5,12,FALSE,FALSE,626483.083333333,422678.25,67.4833333333333,397142.75,63.3916666666667,25535.5,6.03333333333333,718.599999999999,17284.6,4.16,15459.5625,16236.275,6.68229166666667,6.41041666666667,3.33,2.03625,776.712500000009,-0.271875000000002,1.29375
"166","South Carolina",2006,3,5,NA,FALSE,FALSE,3305436.58333333,2109098.33333333,63.8083333333333,1972903.25,59.6833333333333,136195.083333333,6.45833333333333,2703.46000000001,120643.63,2.24,111615.0325,116682.4675,5.753125,6.725,2.41,2.44,5067.43499999997,0.971875,-0.029999999999998
